samp_id,text,ae,term_code,term,term_llt_or_pt
329736817622536192,"i've taken everything but my trazodone that's tonight, but the nasal spray is giving me a drip :|",drip,10036402,upper-airway cough syndrome,postnasal drip
329440408084037632,"actually it was more like a prison but with nurses instead of guards, olanzapine pill n im= #zombies",zombies,10016384,feeling abnormal,felt like a zombie
352869424174342144,so glad to have just finished a course of cipro! fingers crossed i can stay off of nausea inducing meds for the next little while...,nausea,10028813,nausea,nausea
342588614166859776,venlafaxine withdrawal is horrific,withdrawal,10073281,withdrawal syndrome,withdrawal symptom
350461821540511744,"worked a double shift today while dealing with effexor withdrawals, i'm a tough bitch; fight me. #badass #sick #withdraws #sicksicksick",sicksicksick,10016365,malaise,feeling sick
350461821540511744,"worked a double shift today while dealing with effexor withdrawals, i'm a tough bitch; fight me. #badass #sick #withdraws #sicksicksick",withdrawals,10048010,withdrawal syndrome,withdrawal syndrome
350461821540511744,"worked a double shift today while dealing with effexor withdrawals, i'm a tough bitch; fight me. #badass #sick #withdraws #sicksicksick",withdraws,10048010,withdrawal syndrome,withdrawal syndrome
350461821540511744,"worked a double shift today while dealing with effexor withdrawals, i'm a tough bitch; fight me. #badass #sick #withdraws #sicksicksick",sick,10016365,malaise,feeling sick
349181683293102080,"i'm so fine today. increasing zyprexa,my condisition is became so good. it has a side effect that increase my weight. i must care about it.",increase my weight,10047898,weight increased,weight increase
341636700323344384,@kathrynfoucha remicade was my last treatment before humira and i really loved it. then i started having a reaction from it multiple times,reaction,10001718,hypersensitivity,allergic reaction
350859685227798531,"@crohns_twins that sucks. humira made me so sick. remicade helped a but, but then seizures put that out. now waiting, just prednisone now.",seizures,10039910,seizure,seizures
350859685227798531,"@crohns_twins that sucks. humira made me so sick. remicade helped a but, but then seizures put that out. now waiting, just prednisone now.",seizures,10039906,seizure,seizure
350859685227798531,"@crohns_twins that sucks. humira made me so sick. remicade helped a but, but then seizures put that out. now waiting, just prednisone now.",sick,10016365,malaise,feeling sick
340420826677522432,"when i was taking a full dose of #paxil, i didn't even realize that sleeping 12 hours a night, then falling asleep every day, wasn't normal.",falling asleep every day,10011865,somnolence,daytime sleepiness
340420826677522432,"when i was taking a full dose of #paxil, i didn't even realize that sleeping 12 hours a night, then falling asleep every day, wasn't normal.",sleeping 12 hours a night,10041000,hypersomnia,sleep excessive
344118257269211136,@uclaibd i never had bleeding or vomiting just alot alot of fatigue and face was pale and lost tons of weight.. #crohns #humira,pale,10033532,pallor,pale
344118257269211136,@uclaibd i never had bleeding or vomiting just alot alot of fatigue and face was pale and lost tons of weight.. #crohns #humira,lost tons of weight,10047900,weight decreased,weight loss
344118257269211136,@uclaibd i never had bleeding or vomiting just alot alot of fatigue and face was pale and lost tons of weight.. #crohns #humira,fatigue,10016256,fatigue,fatigue
351634675959205888,@epilepsysociety i have a q..i am taking lamotrigine and wondered if anyone else has had insomnia as a side effect?and what to do about it,insomnia,10022437,insomnia,insomnia
343068236906119168,vyvanse completely gets rid of my appetite. not quite sure how to feel about this.,rid of my appetite,10003028,decreased appetite,appetite lost
343082560605274114,"in other news, i've got my first weird side effect from quetiapine. numbness and tingling in my fingertips.",numbness,10071175,emotional poverty,lack of feeling emotions
343082560605274114,"in other news, i've got my first weird side effect from quetiapine. numbness and tingling in my fingertips.",tingling,10043876,paraesthesia,tingling
345166429974327297,"13.08 day 13 rivaroxaban diary.  pracetamol has taken away most of the aches, but still have lower back ache and weak knees.",weak knees,10047862,asthenia,weakness
345166429974327297,"13.08 day 13 rivaroxaban diary.  pracetamol has taken away most of the aches, but still have lower back ache and weak knees.",lower back ache,10024890,back pain,low back ache
345166429974327297,"13.08 day 13 rivaroxaban diary.  pracetamol has taken away most of the aches, but still have lower back ache and weak knees.",aches,10000424,pain,ache
328087000341180416,"@doctorchristian can reducing fluoxetine zap me of all energy?i've reduced from a high dose, now on standard does &amp; not feeling good at all.",zap me of all energy,10024862,asthenia,loss of energy
328087000341180416,"@doctorchristian can reducing fluoxetine zap me of all energy?i've reduced from a high dose, now on standard does &amp; not feeling good at all.",not feeling good,10016370,malaise,feeling unwell
340448382776651776,popped a seroquel now i'm sleepy,sleepy,10041018,somnolence,sleepy
351487964435587074,i don't want to take my humira at all the pain is always unbearable and i don't wanna,pain,10033371,pain,pain
349916421687480320,so last night i kept waking up with period pain. took what i thought was ibuprofen 3 times. turned out to be seroquel. i just woke up.,just woke up,10041349,somnolence,somnolence
353360876373409795,well my effexor kinda did its job to keep my anxiety under control.... but now to get my heart rate down..... ugh,heart rate,10019304,heart rate irregular,heart rate irregular
343491179695964160,"too tired to function right now, thanks humira. #naptime ??????",naptime,10041014,somnolence,sleepiness
343491179695964160,"too tired to function right now, thanks humira. #naptime ??????",tired,10043890,fatigue,tiredness
351410557112434688,damn you quetiapine side effect. was quite enjoying being able to sleep at night,able to sleep at night,10012804,insomnia,difficulty sleeping
351605957421309952,still a slightly fast pulse this morning. i know this is the quetiapine,fast pulse,10037484,heart rate increased,pulse rapid
341763429310267392,exhausted...can't fall asleep. don't wanna take a trazadone and wake up hungover. #sleepdisorderproblems,hungover,10019136,hangover,hangover effect
351022442845700096,"rt @brassiest: @mikedelic if this is a real question, withdrawal from an antidepressant named effexor was worse than cocaine withdrawal",withdrawal,10048010,withdrawal syndrome,withdrawal syndrome
344528512004272129,i'm high af on vyvanse.,high,10016333,euphoric mood,feeling high
342304451605962752,effexor withdrawal.,withdrawal,10073281,withdrawal syndrome,withdrawal symptom
349549083389734912,"did you know insanely intense dreams are a known side effect of venlafaxine? it's not an antidepressant, it's my dream fuel!",intense dreams,10047666,abnormal dreams,vivid dreams
342944016616259585,@mannypresh602 word. i've been fuckin tweakin out on vyvanse and writing hella verses,tweakin out,10070679,feeling abnormal,feeling stoned
351689824148799489,#tremors #schizophrenia #seroquel #sideeffects i reflect on the tension in my nerves and all the shaking... meditation helped me a lot.,tremors,10044565,tremor,tremor
351689824148799489,#tremors #schizophrenia #seroquel #sideeffects i reflect on the tension in my nerves and all the shaking... meditation helped me a lot.,tension in my nerves,10043272,tension,tension nervous
351689824148799489,#tremors #schizophrenia #seroquel #sideeffects i reflect on the tension in my nerves and all the shaking... meditation helped me a lot.,shaking,10040528,tremor,shaking
351399936551690240,why must i be so tired. this spell better just be new med beginnings &amp; go away! #tysabri,tired,10043890,fatigue,tiredness
328434766871412736,first day of reduction back down to normal dose of lamotrigine-before i could literally feel it irritating my nerve endings,irritating my nerve endings,10029181,neuralgia,nerve pain
346731975903694850,"21.19 day 17 rivaroxaban diary. aches are related to pressure on my body, e.g. if sitting then in back, buttoocks and legs 1/2",aches,10000424,pain,ache
352138946559479808,anyone else have worsening #acne problems since starting #enbrel for autoimmune disease?,acne,10000496,acne,acne
343745558382522369,@anitaalibi paxil didn't end up helping. tried prozac and wellbutrin and it helped my mood and anxiety but gave me vertigo. :(,vertigo,10047340,vertigo,vertigo
354290144402092033,"i think the lamotrigine is finally doing what it's supposed to; which is not make me sick, but keep my moods stable :) yaay &lt;3",sick,10016365,malaise,feeling sick
344106817900646401,no taste for you -vyvanse,no taste,10043134,ageusia,taste loss
345284736110960641,"rt @ajswurld: @parthritis i don't know that one, but metho made me sick  everyday i took it. i had to stop. enbrel has worked wonders for m?",sick,10016365,malaise,feeling sick
347733883208486912,@crazyindapeg 3 seroquel?? hell i take half of the lowest dosage and i am knocked on my ass!!,knocked on my ass,10016256,fatigue,fatigue
333787466597285888,yay mom's giving me baclofen when i get home~ i'll probably still be gorked for my physics final but i kinda don't give a fuck.,gorked,10016322,feeling abnormal,feeling abnormal
345260074891104257,21y.o. w/ sickle-cell anemia and taking trazodone presents w/ priapism. what's the cause?,priapism,10036661,priapism,priapism
341951245457702912,so i took 2 vyvanse this morning..i think i'm about to have a heart attack?????,heart attack,10019300,heart rate abnormal,heart rate abnormal
343476427846475776,@deltrimental @scribble_dragon comedown is hell. when i went cold turkey from effexor it was about two weeks before the zap noises stopped,zap noises,10014358,paraesthesia,electric shock sensation
343476427846475776,@deltrimental @scribble_dragon comedown is hell. when i went cold turkey from effexor it was about two weeks before the zap noises stopped,comedown is hell,10013754,drug withdrawal syndrome,drug withdrawal syndrome
342355917045645313,i've had a trazodone headache all day. i heard they go away within a week. #hopeso #iactuallyslept,headache,10019211,headache,headache
353414347126620160,"there's a point where you know when trazodone has kicked in. it's when you're a drunk, staggering, blurry-eyed, amnesic. yeah. i'm there now",drunk,10016330,feeling drunk,feeling drunk
353414347126620160,"there's a point where you know when trazodone has kicked in. it's when you're a drunk, staggering, blurry-eyed, amnesic. yeah. i'm there now",staggering,10041902,gait disturbance,staggering
